id,regionname,countryname,prodline,lendinginstr,lendinginstrtype,envassesmentcategorycode,supplementprojectflg,productlinetype,projectstatusdisplay,status,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,grantamt,borrower,impagency,url,projectdoc ,majorsector_percent ,sector1,sector2,sector3,sector4,sector5,sector,mjsector1,mjsector2,mjsector3,mjsector4,mjsector5,mjsector,theme1,theme2,theme3,theme4,theme5,theme ,goal,financier,mjtheme1name,mjtheme2name,mjtheme3name,mjtheme4name,mjtheme5name,location
P127433,EUROPE AND CENTRAL ASIA,Republic of Poland;Republic of Poland,PE,Development Policy Lending,AD,,N,L,Closed,Closed,First Development Policy Loan,2012-06-19T00:00:00Z,June,2013-06-30T00:00:00Z,991;400;000,991;400;000,0,991;400;000,0,REPUBLIC OF POLAND,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P127433,,,Central government administration!$!29!$!BC,Compulsory pension and unemployment insurance!$!29!$!BE,Health!$!14!$!JA,Other social services!$!14!$!JB,Sub-national government administration!$!14!$!BH,Central government administration;Central government administration;Compulsory pension and unemployment insurance;Health;Other social services;Sub-national government administration,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,Health and other social services!$!JX,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Public Administration; Law; and Justice;Health and other social services;Health and other social services;Public Administration; Law; and Justice,Public expenditure; financial management and procurement!$!20!$!27,Health system performance!$!10!$!67,Debt management and fiscal sustainability!$!50!$!21,Tax policy and administration!$!10!$!28,Social safety nets!$!10!$!54,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Public sector governance,Human development,Economic management,Public sector governance,Social protection and risk management,
P128142,EUROPE AND CENTRAL ASIA,Europe and Central Asia;Europe and Central Asia,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,Integrated System of Household Surveys,2012-06-19T00:00:00Z,June,,320;000,0,0,0,320;000,RUSSIAN FEDERATION,CIS INTESTATE STATISTICAL COMMITTEE (CISSTAT),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P128142,,,Central government administration!$!100!$!BC,,,,,Central government administration;Central government administration,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Other public sector governance!$!100!$!30,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Public sector governance,,,,,
P128863,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,A,Y,L,Active,Active,Third East West Highway Improvement Additional Financing,2012-06-26T00:00:00Z,June,,53;750;000,0,43;000;000,43;000;000,0,GEORGIA,ROAD DEPARTMENT OF THE MINISTRY OF ECONOMIC DEVOLOPMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P128863,,,Rural and Inter-Urban Roads and Highways!$!97!$!TI,Public administration- Transportation!$!3!$!BV,,,,Rural and Inter-Urban Roads and Highways;Rural and Inter-Urban Roads and Highways;Public administration- Transportation,Transportation!$!TX,Public Administration; Law; and Justice!$!BX,,,,Transportation;Transportation;Public Administration; Law; and Justice,Regional integration!$!33!$!47,Infrastructure services for private sector development!$!34!$!39,Trade facilitation and market access!$!33!$!49,Regional integration!$!33!$!47,Trade facilitation and market access!$!33!$!49,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals;Millennium Development Goals,,Trade and integration,Financial and private sector development,Trade and integration,Trade and integration,Trade and integration,
P128416,EUROPE AND CENTRAL ASIA,Europe and Central Asia;Europe and Central Asia,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,DANUBE REGION WATER AND WASTE WATER SECTOR CAPACITY BUILDING PROGRAM,2012-06-27T00:00:00Z,June,,6;000;000,0,0,0,6;000;000,INT ASSCN WATR SUPPLY COMP IN THE DANUB,INTL ASSCN OF WATR SPPLY COMPNS IN THE DANUBE RIVR CATCHMNT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P128416,,,Water supply!$!50!$!WC,Sanitation!$!40!$!WA,Public administration- Water; sanitation and flood protection!$!10!$!BW,,,Water supply;Water supply;Sanitation;Public administration- Water; sanitation and flood protection,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Public Administration; Law; and Justice!$!BX,,,Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Public Administration; Law; and Justice,Other urban development!$!100!$!74,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Urban development,,,,,
P124355,EUROPE AND CENTRAL ASIA,Republic of Serbia;Republic of Serbia,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,SILC Survey,2012-06-28T00:00:00Z,June,2014-01-31T00:00:00Z,1;110;000,0,0,0,1;110;000,MINISTRY OF FINANCE OF SERBIA,REPUBLIC STATISTICS OFFICE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P124355,,,General public administration sector!$!100!$!BZ,,,,,General public administration sector;General public administration sector,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Poverty strategy; analysis and monitoring!$!50!$!53,Other social development!$!50!$!62,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Social protection and risk management,Social dev/gender/inclusion,,,,
P130157,EUROPE AND CENTRAL ASIA,Montenegro;Montenegro,GU,,,U,N,L,Active,Active,Montenegro Financial Sector Policy Based Guarantee,2012-06-28T00:00:00Z,June,,79;200;000,79;200;000,0,79;200;000,0,MONTENEGRO,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P130157,,,Banking!$!100!$!FA,,,,,Banking;Banking,Finance!$!FX,,,,,Finance;Finance,Regulation and competition policy!$!50!$!40,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Financial and private sector development,,,,,
P111942,EUROPE AND CENTRAL ASIA,Republic of Armenia;Republic of Armenia,PE,Specific Investment Loan,IN,C,N,L,Active,Active,Tax Administration Modernization Project,2012-07-03T00:00:00Z,July,2016-04-30T00:00:00Z,15;100;000,0,12;000;000,12;000;000,0,REPUBLIC OF ARMENIA,THE STATE REVENUE COMMITTEE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P111942,,,General public administration sector!$!100!$!BZ,,,,,General public administration sector;General public administration sector,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Tax policy and administration!$!100!$!28,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Public sector governance,,,,,
P122944,EUROPE AND CENTRAL ASIA,Republic of Azerbaijan;Republic of Azerbaijan,PE,Specific Investment Loan,IN,B,N,L,Active,Active,Second Rural Investment Project,2012-07-05T00:00:00Z,July,2017-09-30T00:00:00Z,53;600;000,30;000;000,0,30;000;000,0,REPUBLIC OF AZERBAIJAN,ASDAPS,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P122944,,,Other social services!$!40!$!JB,Microfinance!$!15!$!FI,Water supply!$!15!$!WC,Rural and Inter-Urban Roads and Highways!$!15!$!TI,Transmission and Distribution of Electricity!$!15!$!LT,Other social services;Other social services;Microfinance;Water supply;Rural and Inter-Urban Roads and Highways;Transmission and Distribution of Electricity,Health and other social services!$!JX,Finance!$!FX,Water; sanitation and flood protection!$!WX,Transportation!$!TX,Energy and mining!$!LX,Health and other social services;Health and other social services;Finance;Water; sanitation and flood protection;Transportation;Energy and mining,Participation and civic engagement!$!25!$!57,Rural non-farm income generation!$!25!$!76,Decentralization!$!17!$!26,Rural services and infrastructure!$!33!$!78,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Social dev/gender/inclusion,Rural development,Public sector governance,Rural development,,
P131322,EUROPE AND CENTRAL ASIA,Kyrgyz Republic;Kyrgyz Republic,RE,Specific Investment Loan,IN,C,N,L,Active,Active,Support to UNCCD NAP alignment and reporting process,2012-07-11T00:00:00Z,July,,370;000,0,0,0,150;000,MINISTRY OF AGRICULTURE,GEF SECRECTARIAT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P131322,,,Central government administration!$!100!$!BC,,,,,Central government administration;Central government administration,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Other environment and natural resources management!$!100!$!86,Other environment and natural resources management!$!100!$!86,,,,,Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals,,Environment and natural resources management,Environment and natural resources management,,,,
P130702,EUROPE AND CENTRAL ASIA,Republic of Tajikistan;Republic of Tajikistan,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,Tajikistan Public Sector Accounting Reform Project,2012-08-02T00:00:00Z,August,2014-08-31T00:00:00Z,2;400;000,0,0,0,2;400;000,GOVERNMENT OF TAJIKISTAN,MINISTRY OF FINANCE OF TAJIKISTAN,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P130702,,,Public administration- Financial Sector!$!100!$!BO,,,,,Public administration- Financial Sector;Public administration- Financial Sector,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Public expenditure; financial management and procurement!$!100!$!27,Public expenditure; financial management and procurement!$!100!$!27,,,,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities,,Public sector governance,Public sector governance,,,,
P126962,EUROPE AND CENTRAL ASIA,Republic of Uzbekistan;Republic of Uzbekistan,PE,Specific Investment Loan,IN,B,Y,L,Active,Active,Additional Financing for the Second Rural Enterprise Support Project,2012-09-11T00:00:00Z,September,,30;400;000,0,40;000;000,40;000;000,0,REPUBLIC OF UZBEKISTAN,MINISTRY OF AGRICULTURE AND WATER RESOURCES,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P126962,,,General agriculture; fishing and forestry sector!$!100!$!AZ,,,,,General agriculture; fishing and forestry sector;General agriculture; fishing and forestry sector,Agriculture; fishing; and forestry!$!AX,,,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry,Rural markets!$!50!$!75,Rural services and infrastructure!$!50!$!78,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Rural development,Rural development,,,,
P131631,EUROPE AND CENTRAL ASIA,Republic of Armenia;Republic of Armenia,RE,Specific Investment Loan,IN,C,N,L,Active,Active,Reports to Conventions - UNCCD - Armenia,2012-09-13T00:00:00Z,September,,190;000,0,0,0,150;000,MINISTRY OF NATURE PROTECTION,GEF SECRETARIAT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P131631,,,Central government administration!$!100!$!BC,,,,,Central government administration;Central government administration,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Other environment and natural resources management!$!100!$!86,Other environment and natural resources management!$!100!$!86,,,,,Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals,,Environment and natural resources management,Environment and natural resources management,,,,
P132679,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,RE,Specific Investment Loan,IN,C,N,L,Active,Active,Land Degradation Enabling Activities - Albania,2012-09-13T00:00:00Z,September,,180;000,0,0,0,150;000,MINISTRY OF ENVIRONMENT; FORESTS; WATER,GEF SECRETARIAT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P132679,,,Central government administration!$!100!$!BC,,,,,Central government administration;Central government administration,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Other environment and natural resources management!$!100!$!86,Other environment and natural resources management!$!100!$!86,,,,,Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals,,Environment and natural resources management,Environment and natural resources management,,,,
P123923,EUROPE AND CENTRAL ASIA,Russian Federation;Russian Federation,PE,Specific Investment Loan,IN,B,N,L,Active,Active,RUSSIA FOREST FIRE RESPONSE PROJECT,2012-09-20T00:00:00Z,September,2018-01-31T00:00:00Z,121;260;000,40;000;000,0,40;000;000,0,GOVERNMENT OF THE RUSSIAN FEDERATION,,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P123923,,,Forestry!$!50!$!AT,Sub-national government administration!$!35!$!BH,Public administration- Agriculture; fishing and forestry!$!15!$!BL,,,Forestry;Forestry;Sub-national government administration;Public administration- Agriculture; fishing and forestry,Agriculture; fishing; and forestry!$!AX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Biodiversity!$!35!$!80,Other environment and natural resources management!$!30!$!86,Other public sector governance!$!35!$!30,Biodiversity!$!35!$!80,Other environment and natural resources management!$!30!$!86,,Millennium Development Goals;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,,Environment and natural resources management,Environment and natural resources management,Public sector governance,Environment and natural resources management,Environment and natural resources management,
P127156,EUROPE AND CENTRAL ASIA,Ukraine;Ukraine,PE,Specific Investment Loan,IN,A,N,L,Active,Active,SECOND ROAD AND SAFETY IMPROVEMENT PROJECT,2012-09-20T00:00:00Z,September,2016-12-31T00:00:00Z,562;000;000,450;000;000,0,450;000;000,0,UKRAINE,UKRAVTODOR (ROAD AGENCY),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P127156,,,Rural and Inter-Urban Roads and Highways!$!95!$!TI,General transportation sector!$!5!$!TZ,,,,Rural and Inter-Urban Roads and Highways;Rural and Inter-Urban Roads and Highways;General transportation sector,Transportation!$!TX,Transportation!$!TX,,,,Transportation;Transportation;Transportation,Infrastructure services for private sector development!$!80!$!39,Trade facilitation and market access!$!20!$!49,Trade facilitation and market access!$!20!$!49,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,,Financial and private sector development,Trade and integration,Trade and integration,,,
P129220,EUROPE AND CENTRAL ASIA,Republic of Croatia;Republic of Croatia,PE,Financial Intermediary Loan,IN,F,Y,L,Active,Active,Export Finance Intermediation Loan Additional Financing,2012-09-20T00:00:00Z,September,,61;410;000,61;410;000,0,61;410;000,0,CROATIAN BANK FOR RECONSTRUCTION & DEV.,CROATIAN BANK FOR RECONSTRUCTION & DEVELOPMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P129220,,,General industry and trade sector!$!40!$!YZ,General finance sector!$!30!$!FZ,Other industry!$!25!$!YW,Agro-industry; marketing; and trade!$!5!$!YA,,General industry and trade sector;General industry and trade sector;General finance sector;Other industry;Agro-industry; marketing; and trade,Industry and trade!$!YX,Finance!$!FX,Industry and trade!$!YX,Industry and trade!$!YX,,Industry and trade;Industry and trade;Finance;Industry and trade;Industry and trade,!$!0,,,,,,,,,,,,,
